"alpha","spec","ID","avg.pi"
"1500","98","200","0.00010953819836649"
"1500","98","201","9.99322671551854e-05"
"1500","98","202","8.3954134185233e-05"
"1500","98","203","7.7637081300972e-05"
"1500","98","204","0.000333630635901616"
"1500","98","205","9.15245705782761e-05"
"1500","98","206","7.3423205944447e-05"
"1500","98","207","0.000113591640633891"
"1500","98","208","7.42629728953309e-05"
"1500","98","209","0.000109864078078774"
"1500","98","210","7.42729999634012e-05"
"1500","98","211","0.0001495161187626"
"1500","98","212","0.000117579906958835"
"1500","98","213","0.000109375258510349"
"1500","98","214","0.000104256440260483"
"1500","98","215","7.9344189639933e-05"
"1500","98","216","6.33058942615591e-05"
"1500","98","217","9.49187331200576e-05"
"1500","98","218","8.26531221031174e-05"
"1500","98","219","9.45051165621596e-05"
"1500","98","220","0.000182126650894089"
"1500","98","221","9.8698937782544e-05"
"1500","98","222","0.000164774809598511"
"1500","98","223","9.36302548730298e-05"
"1500","98","224","9.67561933439319e-05"
"1500","98","225","0.000135350378346346"
"1500","98","226","0.00029786909762905"
"1500","98","227","6.23357754257618e-05"
"1500","98","228","5.95006219288971e-05"
"1500","98","229","0.00011689555956304"
"1500","98","230","6.71262071963265e-05"
"1500","98","231","0.000161646364360591"
"1500","98","232","0.000134951802390553"
"1500","98","233","8.29288664750494e-05"
"1500","98","234","0.000117279094916728"
"1500","98","235","7.27463788497048e-05"
"1500","98","236","0.000135182424956169"
"1500","98","237","0.00014079006277446"
"1500","98","238","7.03373757458259e-05"
"1500","98","239","0.00016062861695146"
"1500","98","240","6.54667274306992e-05"
"1500","98","241","9.43446834730355e-05"
"1500","98","242","9.93958190134267e-05"
"1500","98","243","0.000246693448965482"
"1500","98","244","0.000103938080849253"
"1500","98","245","0.000124425887683802"
"1500","98","246","7.21021397261908e-05"
"1500","98","247","2.0923984295606e-05"
"1500","98","248","8.72304786771891e-05"
"1500","98","249","0.000220635605817905"
"1500","98","250","8.98851449487893e-05"
"1500","98","251","7.64137789964008e-05"
"1500","98","252","9.27629134849526e-05"
"1500","98","253","0.000126060299779254"
"1500","98","254","0.000159257415392853"
"1500","98","255","0.000126388686258555"
"1500","98","256","0.000135721379864945"
"1500","98","257","8.64558876687618e-05"
"1500","98","258","0.000127812529924531"
"1500","98","259","0.000115469209130047"
"1500","98","260","0.000128499384087344"
"1500","98","261","7.06933366623199e-05"
"1500","98","262","8.09836152694198e-05"
"1500","98","263","7.72535459472847e-05"
"1500","98","264","0.000117213918974271"
"1500","98","265","9.14142728295032e-05"
"1500","98","266","0.000100022510767818"
"1500","98","267","0.000139175704815149"
"1500","98","268","7.63235353837685e-05"
"1500","98","269","0.000116481943005142"
"1500","98","270","0.000371510392304025"
"1500","98","271","0.000262741771411927"
"1500","98","272","0.000102902786070999"
"1500","98","273","0.000126834890787681"
"1500","98","274","0.000301561565445921"
"1500","98","275","0.000151937655701566"
"1500","98","276","0.000431828220280648"
"1500","98","277","3.95668106052288e-05"
"1500","98","278","0.00016843970297819"
"1500","98","279","0.000176361086753692"
"1500","98","280","0.000107984002815601"
"1500","98","281","9.38107420982943e-05"
"1500","98","282","0.000119933761188328"
"1500","98","283","4.36277731736824e-05"
"1500","98","284","0.000218630192203854"
"1500","98","285","0.000204344126970758"
"1500","98","286","0.000141113435719725"
"1500","98","287","0.000122377859030453"
"1500","98","288","0.000102784968021173"
"1500","98","289","6.45016221289371e-05"
"1500","98","290","0.000105893359122952"
"1500","98","291","0.000241667381095267"
"1500","98","292","0.00012216478383396"
"1500","98","293","8.41195808083923e-05"
"1500","98","294","0.00025247906724202"
"1500","98","295","8.74209929705239e-05"
"1500","98","296","0.000150857239116996"
"1500","98","297","9.97066581236047e-05"
"1500","98","298","0.000155745434801246"
"1500","98","299","0.000221377608855104"
"1500","98","300","0.000110488263066147"
"1500","98","301","0.00011620619863321"
"1500","98","302","5.16644682319923e-05"
"1500","98","303","3.86618677118882e-05"
"1500","98","304","9.95111302962347e-05"
"1500","98","305","0.000134949295623536"
"1500","98","306","4.35676107652608e-05"
"1500","98","307","5.17948201169056e-05"
"1500","98","308","4.46279732136904e-05"
"1500","98","309","8.33299491978596e-05"
"1500","98","310","0.000140414047721825"
"1500","98","311","3.98425549771608e-05"
"1500","98","312","7.00064824995074e-05"
"1500","98","313","5.35595840972706e-05"
"1500","98","314","0.000103271280822581"
"1500","98","315","0.000152812517390696"
"1500","98","316","0.000109708658523685"
"1500","98","317","0.000306803215279647"
"1500","98","318","8.46434951150631e-05"
"1500","98","319","5.94053647822296e-05"
"1500","98","320","0.00010913711564368"
"1500","98","321","0.000118394606239544"
"1500","98","322","0.000112085073656335"
"1500","98","323","0.000162984977947971"
"1500","98","324","5.25393299211221e-05"
"1500","98","325","9.19607480393322e-05"
"1500","98","326","0.000201320965947575"
"1500","98","327","0.000123518438023444"
"1500","98","328","9.02210517291428e-05"
"1500","98","329","0.000143717966650974"
"1500","98","330","0.000155615082916333"
"1500","98","331","0.00012482947717363"
"1500","98","332","5.45597841372786e-05"
"1500","98","333","0.000215027967999615"
"1500","98","334","0.000119467502523061"
"1500","98","335","0.000179750235761438"
"1500","98","336","6.53313620117507e-05"
"1500","98","337","0.000224024754825652"
"1500","98","338","0.000110097207411407"
"1500","98","339","0.000112947401510377"
"1500","98","340","6.21502746664621e-05"
"1500","98","341","9.47257120597052e-05"
"1500","98","342","0.00019216875956645"
"1500","98","343","0.000111122475121591"
"1500","98","344","7.02822268714395e-05"
"1500","98","345","4.16825219680528e-05"
"1500","98","346","9.93105889348296e-05"
"1500","98","347","0.000214519094295049"
"1500","98","348","0.000138917507812339"
"1500","98","349","8.99954426975621e-05"
"1500","98","350","5.24791675127005e-05"
"1500","98","351","0.000172435489604186"
"1500","98","352","9.04416472266884e-05"
"1500","98","353","9.24119661024937e-05"
"1500","98","354","4.22465445470046e-05"
"1500","98","355","0.000169580281971181"
"1500","98","356","5.66805090341377e-05"
"1500","98","357","0.000153785142993511"
"1500","98","358","8.16027867227581e-05"
"1500","98","359","9.28907586028484e-05"
"1500","98","360","0.000271934086065333"
"1500","98","361","9.75558520225348e-05"
"1500","98","362","0.000557562640347618"
"1500","98","363","0.000208380021869035"
"1500","98","364","4.55930785154525e-05"
"1500","98","365","0.000227521694815153"
"1500","98","366","5.82447316530975e-05"
"1500","98","367","0.000135400513686697"
"1500","98","368","5.2988041217266e-05"
"1500","98","369","7.657922561956e-05"
"1500","98","370","5.75553707232675e-05"
"1500","98","371","0.0001214854499722"
"1500","98","372","0.000152709739942976"
"1500","98","373","0.000124581307238891"
"1500","98","374","0.000144856038876948"
"1500","98","375","0.000112152756365809"
"1500","98","376","9.10081765726579e-05"
"1500","98","377","0.000107086580223313"
"1500","98","378","0.000122054486085187"
"1500","98","379","0.000212044915248714"
"1500","98","380","7.39421067170828e-05"
"1500","98","381","5.65200759450136e-05"
"1500","98","382","0.000114779848200216"
"1500","98","383","5.97412715625832e-05"
"1500","98","384","0.000158873880039166"
"1500","98","385","5.45848518074542e-05"
"1500","98","386","6.41205935422674e-05"
"1500","98","387","8.59846154694598e-05"
"1500","98","388","8.66890170013953e-05"
"1500","98","389","0.000112155263132827"
"1500","98","390","9.84181798765768e-05"
"1500","98","391","0.000151508998541563"
"1500","98","392","5.96585482510036e-05"
"1500","98","393","5.24791675127005e-05"
"1500","98","394","7.14127787963608e-05"
"1500","98","395","0.000103298855259774"
"1500","98","396","9.58011151102401e-05"
"1500","98","397","9.16348683270489e-05"
"1500","98","398","8.77443659157897e-05"
"1500","98","399","0.000114912706852147"
"1500","98","400","0.000192060968584694"
"1500","98","401","0.000138057686725315"
"1500","98","402","6.06211467857481e-05"
"1500","98","403","0.000104652509449258"
"1500","98","404","2.5884876223365e-05"
"1500","98","405","0.000192015846778378"
"1500","98","406","0.000171452836933301"
"1500","98","407","0.000129351684873316"
"1500","98","408","9.52721872695341e-05"
"1500","98","409","0.000202830039692149"
"1500","98","410","7.63536165879792e-05"
"1500","98","411","9.32166383151317e-05"
"1500","98","412","9.97618069979911e-05"
"1500","98","413","5.23839103660331e-05"
"1500","98","414","7.03674569500366e-05"
"1500","98","415","0.00011404536546407"
"1500","98","416","6.62413184391264e-05"
"1500","98","417","9.36603360772405e-05"
"1500","98","418","8.18484498904793e-05"
"1500","98","419","6.14308325324213e-05"
"1500","98","420","0.000165236054729743"
"1500","98","421","6.24159919703239e-05"
"1500","98","422","8.79248531410543e-05"
"1500","98","423","0.000267547243784597"
"1500","98","424","0.000211927097198888"
"1500","98","425","0.000114556745935653"
"1500","98","426","4.67436845765143e-05"
"1500","98","427","6.06361873878535e-05"
"1500","98","428","0.000105627641819091"
"1500","98","429","0.000203511880320926"
"1500","98","430","7.31374345044447e-05"
"1500","98","431","0.000155088661842644"
"1500","98","432","0.000173573561830161"
"1500","98","433","0.000186192626996577"
"1500","98","434","7.72585594813198e-05"
"1500","98","435","7.83490031339601e-05"
"1500","98","436","4.66183462256361e-05"
"1500","98","437","0.000257998968214696"
"1500","98","438","8.09234528609983e-05"
"1500","98","439","0.000181083835814782"
"1500","98","440","0.000187435983437289"
"1500","98","441","0.000213508867186971"
"1500","98","442","7.63385759858739e-05"
"1500","98","443","5.74049647022136e-05"
"1500","98","444","0.0001076556163363"
"1500","98","445","7.33630435360255e-05"
"1500","98","446","0.000213945044648027"
"1500","98","447","6.83770839380909e-05"
"1500","98","448","6.92820268314315e-05"
"1500","98","449","7.48470496104233e-05"
"1500","98","450","5.86758955801185e-05"
"1500","98","451","4.91326335442527e-05"
"1500","98","452","0.000119058899499198"
"1500","98","453","0.000152158251199112"
"1500","98","454","8.87596065579031e-05"
"1500","98","455","0.000100360924315189"
"1500","98","456","0.00013715775736601"
"1500","98","457","0.000115860264784787"
"1500","98","458","5.04035644221576e-05"
"1500","98","459","2.29143573075517e-05"
"1500","98","460","0.000134508104628444"
"1500","98","461","6.77930072229985e-05"
"1500","98","462","0.000157816024357754"
"1500","98","463","0.000290353810110393"
"1500","98","464","0.000102220945442221"
"1500","98","465","7.56116135507803e-05"
"1500","98","466","4.56582544579091e-05"
"1500","98","467","0.000152629523398414"
"1500","98","468","6.4341189039813e-05"
"1500","98","469","0.000108094300564374"
"1500","98","470","7.98630904125687e-05"
"1500","98","471","6.63716703240397e-05"
"1500","98","472","0.000108357511101218"
"1500","98","473","0.000140073127407436"
"1500","98","474","0.000109014284059819"
"1500","98","475","8.74811553789455e-05"
"1500","98","476","5.83550294018703e-05"
"1500","98","477","0.000130457169128061"
"1500","98","478","8.27483792497848e-05"
"1500","98","479","0.000142459569608157"
"1500","98","480","0.00010489817261698"
"1500","98","481","0.000120813636411493"
"1500","98","482","5.82898534594137e-05"
"1500","98","483","0.000136202679132318"
"1500","98","484","0.000290180843186181"
"1500","98","485","0.00015973370112619"
"1500","98","486","0.000173638737772617"
"1500","98","487","6.14358460664564e-05"
"1500","98","488","7.43080947016471e-05"
"1500","98","489","7.90935129381766e-05"
"1500","98","490","0.00028580904150755"
"1500","98","491","6.15260896790887e-05"
"1500","98","492","8.45081296961147e-05"
"1500","98","493","0.000179502065826699"
"1500","98","494","0.000180635124518638"
"1500","98","495","0.000137837091227769"
"1500","98","496","0.000228386529436213"
"1500","98","497","0.000126945188536454"
"1500","98","498","0.000124877105746964"
"1500","98","499","5.9615933211705e-05"
"1500","98","500","0.000136902067130218"
"1500","98","501","0.0001555248393037"
"1500","98","502","6.70434838847469e-05"
"1500","98","503","7.05529577093364e-05"
"1500","98","504","9.61445421916463e-05"
"1500","98","505","0.000160395487618827"
"1500","98","506","4.4497621328777e-05"
"1500","98","507","0.000178221107880724"
"1500","98","508","0.000131550119547719"
"1500","98","509","0.000110984602935625"
"1500","98","510","0.000134570773803884"
"1500","98","511","9.65456249144566e-05"
"1500","98","512","0.000168444716512225"
"1500","98","513","0.000174137584409112"
"1500","98","514","0.000217141172595421"
"1500","98","515","0.000104451968087853"
"1500","98","516","8.38137552322495e-05"
"1500","98","517","0.000102882731934858"
"1500","98","518","0.00010972369912579"
"1500","98","519","0.000172385354263835"
"1500","98","520","6.75122493170313e-05"
"1500","98","521","8.91957840189592e-05"
"1500","98","522","7.68675038265799e-05"
"1500","98","523","0.000200135265148268"
"1500","98","524","6.25663979913777e-05"
"1500","98","525","6.04557001625889e-05"
"1500","98","526","0.000130010964598935"
"1500","98","527","5.93752835780189e-05"
"1500","98","528","0.00012323517335046"
"1500","98","529","0.000115820156512506"
"1500","98","530","0.000111488463106155"
"1500","98","531","6.86478147759878e-05"
"1500","98","532","0.00015285011889596"
"1500","98","533","0.000145936455461518"
"1500","98","534","6.01248069162705e-05"
"1500","98","535","0.00010689355916296"
"1500","98","536","8.41195808083923e-05"
"1500","98","537","0.000140727393599021"
"1500","98","538","6.52962672735048e-05"
"1500","98","539","9.47357391277754e-05"
"1500","98","540","9.90874866702664e-05"
"1500","98","541","0.00013786717243198"
"1500","98","542","7.56742827262194e-05"
"1500","98","543","0.00020759289702552"
"1500","98","544","0.000110257640500531"
"1500","98","545","9.78416234625371e-05"
"1500","98","546","0.000105088686910314"
"1500","98","547","4.94534997225009e-05"
"1500","98","548","0.000193334406229617"
"1500","98","549","7.79880286834309e-05"
"1500","98","550","0.000194279457395238"
"1500","98","551","0.000142537279385702"
"1500","98","552","0.000289591752937054"
"1500","98","553","0.000277303581016955"
"1500","98","554","0.00012952214503051"
"1500","98","555","0.000145658204322569"
"1500","98","556","8.62578530743743e-05"
"1500","98","557","0.000170811104576805"
"1500","98","558","0.000145665724623621"
"1500","98","559","0.000124491063626259"
"1500","98","560","0.000125120262147668"
"1500","98","561","0.000133202079012294"
"1500","98","562","8.44404469866404e-05"
"1500","98","563","0.000203955578083035"
"1500","98","564","9.7658629470255e-05"
"1500","98","565","4.07775790747122e-05"
"1500","98","566","5.06843223281248e-05"
"1500","98","567","9.54426474267285e-05"
"1500","98","568","7.53985383542874e-05"
"1500","98","569","0.000105116261347508"
"1500","98","570","0.000135946988896526"
"1500","98","571","9.4462501522861e-05"
"1500","98","572","0.000120923934160266"
"1500","98","573","0.000155843198714931"
"1500","98","574","8.9052898298958e-05"
"1500","98","575","0.00010414614251171"
"1500","98","576","0.000129354191640333"
"1500","98","577","0.000127281095316808"
"1500","98","578","0.00013011875558069"
"1500","98","579","7.39872285233989e-05"
"1500","98","580","7.34432600805875e-05"
"1500","98","581","7.34833683528686e-05"
"1500","98","582","0.000179321578601435"
"1500","98","583","3.08056598788429e-05"
"1500","98","584","5.34492863484978e-05"
"1500","98","585","7.24555938756674e-05"
"1500","98","586","0.000113812236131437"
"1500","98","587","0.000106402232827518"
"1500","98","588","9.17150848716109e-05"
"1500","98","589","0.000104306575600834"
"1500","98","590","3.98450617441784e-05"
"1500","98","591","8.51649026547164e-05"
"1500","98","592","0.000181113917018993"
"1500","98","593","0.00107398672717"
"1500","98","594","6.14458731345267e-05"
"1500","98","595","0.000140619602617265"
"1500","98","596","0.000155083648308609"
"1500","98","597","0.000100696831095542"
"1500","98","598","6.4381297312094e-05"
"1500","98","599","0.000115326323410045"
"1500","98","600","0.000105356910981194"
"1500","98","601","0.000157339738624417"
"1500","98","602","5.66704819660674e-05"
"1500","98","603","7.10868990840775e-05"
"1500","98","604","0.000132698218841763"
"1500","98","605","0.000131091381183505"
"1500","98","606","5.45096487969273e-05"
"1500","98","607","8.47939011361169e-05"
"1500","98","608","0.000434598197835056"
"1500","98","609","0.000324295435528208"
"1500","98","610","0.000143657804242553"
"1500","98","611","0.000166166065293259"
"1500","98","612","0.000121137009356759"
"1500","98","613","9.84357272456998e-05"
"1500","98","614","8.92158381550997e-05"
"1500","98","615","8.82407057852673e-05"
"1500","98","616","5.35094487569193e-05"
"1500","98","617","9.5227065463218e-05"
"1500","98","618","0.000125446141859951"
"1500","98","619","0.000105028524501893"
"1500","98","620","0.000154326604669305"
"1500","98","621","0.000107412459935596"
"1500","98","622","0.000260869216449806"
"1500","98","623","0.000112353297727215"
"1500","98","624","0.000106056298979094"
"1500","98","625","0.00015326122868684"
"1500","98","626","8.98149554722975e-05"
"1500","98","627","0.000104266467328553"
"1500","98","628","7.27864871219858e-05"
"1500","98","629","8.96269479459802e-05"
"1500","98","630","7.61179804883282e-05"
"1500","98","631","0.000119088980703409"
"1500","98","632","9.82752941565757e-05"
"1500","98","633","0.000316506910404637"
"1500","98","634","0.000107442541139807"
"1500","98","635","0.000120928947694301"
"1500","98","636","5.26847224081408e-05"
"1500","98","637","0.000121014177772898"
"1500","98","638","9.01608893207213e-05"
"1500","98","639","7.52982676735848e-05"
"1500","98","640","8.16629491311796e-05"
"1500","98","641","0.000116524558044441"
"1500","98","642","0.000148643763840487"
"1500","98","643","0.000122320203389049"
"1500","98","644","4.94284320523253e-05"
"1500","98","645","0.00017189653469541"
"1500","98","646","6.03554294818863e-05"
"1500","98","647","0.000118825770166565"
"1500","98","648","6.74370463065044e-05"
"1500","98","649","5.37450848565703e-05"
"1500","98","650","0.000112957428578448"
"1500","98","651","0.000131926134600354"
"1500","98","652","0.000178677339477921"
"1500","98","653","7.73939249002683e-05"
"1500","98","654","8.1677989733285e-05"
"1500","98","655","0.00010559756061488"
"1500","98","656","7.2285133718473e-05"
"1500","98","657","0.000103772634226093"
"1500","98","658","0.000117394406199536"
"1500","98","659","0.000103915519946094"
"1500","98","660","0.000112691711274586"
"1500","98","661","0.000177757355982475"
"1500","98","662","4.46079190775498e-05"
"1500","98","663","0.000103326429696967"
"1500","98","664","0.000466549450240925"
"1500","98","665","0.000121024204840968"
"1500","98","666","9.51669030547964e-05"
"1500","98","667","7.30923126981286e-05"
"1500","98","668","6.34964085548939e-05"
"1500","98","669","0.000100248119799398"
"1500","98","670","0.000130517331536483"
"1500","98","671","0.000107116661427524"
"1500","98","672","0.000122114648493608"
"1500","98","673","9.63175091158583e-05"
"1500","98","674","0.000120384979251489"
"1500","98","675","0.000101461395035899"
"1500","98","676","0.000141539586112711"
"1500","98","677","4.64629266705471e-05"
"1500","98","678","6.23257483576916e-05"
"1500","98","679","0.000117722792678837"
"1500","98","680","0.000153070714393505"
"1500","98","681","5.46500277499109e-05"
"1500","98","682","6.41506747464781e-05"
"1500","98","683","9.79970430176261e-05"
"1500","98","684","0.000310891752285294"
"1500","98","685","0.000154973350559836"
"1500","98","686","8.952417049826e-05"
"1500","98","687","9.95111302962347e-05"
"1500","98","688","3.88573955392582e-05"
"1500","98","689","8.34452604806676e-05"
"1500","98","690","0.000143978670420801"
"1500","98","691","8.84989027880764e-05"
"1500","98","692","0.000143093781663601"
"1500","98","693","3.85866647013613e-05"
"1500","98","694","0.000113533984992487"
"1500","98","695","0.000140662217656564"
"1500","98","696","0.000102652109369242"
"1500","98","697","0.00017639367472492"
"1500","98","698","8.58843447887572e-05"
"1500","98","699","9.59615481993642e-05"
"1500","98","700","5.59184518607982e-05"
"1500","98","701","9.66183211579659e-05"
"1500","98","702","8.56010801157725e-05"
"1500","98","703","0.00011522855949636"
"1500","98","704","0.000207161733098499"
"1500","98","705","0.000229842961073418"
"1500","98","706","0.000113877412073893"
"1500","98","707","5.91797557506489e-05"
"1500","98","708","0.000102225958976256"
"1500","98","709","8.39290665150574e-05"
"1500","98","710","7.99733881613415e-05"
"1500","98","711","9.71372219306017e-05"
"1500","98","712","0.000104968362093471"
"1500","98","713","6.72916538194857e-05"
"1500","98","714","7.138269759215e-05"
"1500","98","715","0.000187716741343256"
"1500","98","716","7.79855219164134e-05"
"1500","98","717","0.000135611082116173"
"1500","98","718","0.000100436127325716"
"1500","98","719","0.000129040845763138"
"1500","98","720","8.6834409488414e-05"
"1500","98","721","2.19492520057896e-05"
"1500","98","722","0.00014569831259485"
"1500","98","723","9.39661616533833e-05"
"1500","98","724","6.65722116854449e-05"
"1500","98","725","8.45131432301498e-05"
"1500","98","726","0.000366629716920828"
"1500","98","727","4.77488981505574e-05"
"1500","98","728","0.000104484556059081"
"1500","98","729","0.000110809129244395"
"1500","98","730","4.26626678719202e-05"
"1500","98","731","6.05860520475022e-05"
"1500","98","732","9.27729405530229e-05"
"1500","98","733","7.36663623451507e-05"
"1500","98","734","0.000125734420066971"
"1500","98","735","0.00013892753488041"
"1500","98","736","0.000100626641619051"
