"alpha","spec","ID","pi","SegSites","TajD","HapNum","Fixed","Singletons","Doubletons","H1","H2","H2.H1","H12","Freq","Singletons.Fixed","ehh","ihh"
"1500","98","316","0.144548872180451","19","-2.35976751454476","15","4981","14","2","0.8933125","0.000287499999999996","0.000321835863709504","0.9122125","0.9875","0.00281068058622767","0.957424661055067","4976"
"1500","98","317","0.407606516290727","18","-2.09388183448213","15","4982","3","3","0.798","0.00144374999999997","0.00180921052631575","0.8470875","0.9725","0.000602167804094741","0.920162722285533","4808.06254472213"
"1500","98","318","0.462832080200501","27","-2.33050207527226","16","4973","13","4","0.8384375","0.00121249999999995","0.00144614237793509","0.8887625","0.9925","0.0026141162276292","0.921500903238939","4804.01416558532"
"1500","98","319","1.82952380952381","26","-1.40499663931367","18","4974","4","2","0.3372625","0.1436625","0.425966420814647","0.6650625","0.97","0.000804181745074387","0.630930498947761","4158.8589400357"
"1500","98","320","0.366115288220551","24","-2.32276813896426","17","4976","9","6","0.7935125","0.00141250000000004","0.00178006017548563","0.8335625","0.98","0.00180868167202572","0.910733858760896","4708.31665274806"
"1500","98","321","1.29428571428571","28","-1.83812320681719","18","4972","7","4","0.47345","0.070225","0.148326116802197","0.806825","0.99","0.00140788415124698","0.722164684822913","4573.17453011124"
"1500","98","322","0.622994987468672","21","-2.0347033990432","14","4979","4","2","0.7937875","0.00168749999999995","0.00212588381651255","0.8338375","0.9825","0.000803374171520386","0.907157137664226","4705.14086436101"
"1500","98","323","0.518308270676692","33","-2.41757659364373","24","4967","14","7","0.724475","0.00197499999999995","0.00272611201214666","0.775475","0.97","0.00281860277833702","0.881996057433602","4702.2422613815"
"1500","98","324","0.786240601503759","23","-1.98874482764487","14","4977","4","2","0.550325","0.0391","0.0710489256348522","0.829175","0.9825","0.000803697006228652","0.76968115490471","4478.61377031729"
"1500","98","325","0.503007518796992","25","-2.25403948334844","16","4975","5","5","0.8155125","0.00100624999999999","0.00123388666636009","0.856125","0.9775","0.00100502512562814","0.925096727654272","4824.60171814545"
"1500","98","326","0.732368421052632","35","-2.34138758593746","24","4965","11","5","0.8061375","0.000631249999999972","0.000783054999922435","0.828575","0.965","0.00221550855991944","0.9312764955252","4813.40147365588"
"1500","98","327","0.574310776942356","32","-2.3689912429515","13","4968","7","5","0.8933875","0.000362500000000043","0.000405758979166424","0.9170125","0.9775","0.00140901771336554","0.967079808512034","4892.30841366647"
