"alpha","spec","ID","avg.pi"
"1500","98","536","0.000129504597661387"
"1500","98","537","8.27734469199604e-05"
"1500","98","538","0.000223430651042489"
"1500","98","539","9.20108833796835e-05"
"1500","98","540","4.84482861484578e-05"
"1500","98","541","8.23096950217111e-05"
"1500","98","542","3.87420842564503e-05"
"1500","98","543","0.000148528452557679"
"1500","98","544","0.000117890746069013"
"1500","98","545","0.000151727087272091"
"1500","98","546","0.000129384272844544"
"1500","98","547","0.000108791181795256"
"1500","98","548","5.26396006018246e-05"
"1500","98","549","0.000105316802708913"
"1500","98","550","7.62809203444699e-05"
"1500","98","551","5.76105195976539e-05"
"1500","98","552","0.000198265216953165"
"1500","98","553","5.3574624699376e-05"
"1500","98","554","0.000122924334240282"
"1500","98","555","6.83470027338801e-05"
"1500","98","556","0.000117238986644447"
"1500","98","557","0.000109056899099118"
"1500","98","558","6.80461906917724e-05"
"1500","98","559","0.000126388686258555"
"1500","98","560","5.28752367014756e-05"
"1500","98","561","0.000106322016282956"
"1500","98","562","0.000175318271674385"
"1500","98","563","5.37024698172717e-05"
"1500","98","564","0.000181820825317946"
"1500","98","565","0.000121470409370095"
"1500","98","566","0.000133613188803174"
"1500","98","567","7.85620783304531e-05"
"1500","98","568","0.000126769714845225"
"1500","98","569","0.000134490557259322"
"1500","98","570","4.96339869477655e-05"
"1500","98","571","5.66404007618566e-05"
"1500","98","572","0.000279168615678023"
"1500","98","573","0.000216481892869802"
"1500","98","574","0.000102737339447839"
"1500","98","575","0.000116404233227598"
"1500","98","576","0.00011225553381353"
"1500","98","577","0.000198174973340533"
