"alpha","spec","ID","pi","SegSites","TajD","HapNum","Fixed","Singletons","Doubletons","H1","H2","H2.H1","H12","Freq","Singletons.Fixed","ehh","ihh"
"1500","98","907","0.42234335839599","39","-2.55172110901064","26","4961","15","16","0.81505","0.000543749999999954","0.000667136985460958","0.8376125","0.975","0.00302358395484781","0.927077977720651","4825.40635422846"
"1500","98","908","0.257794486215539","22","-2.35044833648265","20","4978","13","2","0.8064625","0.000956249999999992","0.00118573399259109","0.837875","0.98","0.00261149055845721","0.917819301633697","4803.9223406754"
"1500","98","909","0.956904761904762","35","-2.22702365372723","22","4965","7","4","0.7077625","0.00216249999999996","0.0030554034722099","0.7581625","0.975","0.0014098690835851","0.867694944301628","4673.26894733373"
"1500","98","910","0.518634085213033","26","-2.26993022102125","17","4974","7","2","0.724825","0.00232500000000002","0.00320767081709381","0.763075","0.9875","0.00140731805388018","0.866870140718371","4713.92142903039"
"1500","98","911","0.54906015037594","32","-2.38290828772787","18","4968","5","7","0.7759375","0.00153749999999997","0.0019814740233588","0.8243375","0.9725","0.00100644122383253","0.90830970238253","4771.30764847746"
"1500","98","912","0.571779448621554","27","-2.26090869725819","16","4973","6","5","0.81095","0.000950000000000006","0.001171465565078","0.83795","0.9825","0.00120651518198271","0.918601028197539","4778.02269304668"
"1500","98","913","0.516979949874687","29","-2.34139516683383","22","4971","14","3","0.771475","0.00146875000000002","0.00190382060338964","0.8197375","0.9725","0.0028163347415007","0.904129011740386","4745.52303023878"
"1500","98","914","0.306140350877193","19","-2.22103143841695","13","4981","11","1","0.874825","0.000600000000000045","0.000685851456005538","0.90755","0.98","0.00220839188917888","0.954838457121979","4939.21170207213"
"1500","98","915","0.402669172932331","23","-2.26961980589852","16","4977","13","2","0.7662375","0.00498125000000005","0.00650092171161037","0.884025","0.9825","0.00261201527024312","0.890241210988212","4860.33130809576"
"1500","98","916","0.797142857142857","35","-2.30839578073628","22","4965","7","7","0.8196125","0.000587499999999963","0.000716802147356175","0.8422375","0.9775","0.0014098690835851","0.927405075742672","4764.64031739786"
"1500","98","917","0.563859649122807","32","-2.3747514490773","22","4968","11","5","0.7930875","0.00098750000000003","0.00124513373366751","0.8286875","0.98","0.00221417069243156","0.906277728482697","4736.40079075108"
"1500","98","918","0.470488721804511","29","-2.36931547965658","15","4971","11","2","0.8653625","0.000462500000000032","0.00053445810281822","0.8839625","0.98","0.00221283443975055","0.94717234719975","4820.63061094003"
"1500","98","919","0.472042606516291","43","-2.57455851147698","23","4957","15","18","0.766975","0.00134999999999996","0.00176016167410928","0.8151","0.99","0.0030260238047206","0.887910753100627","4716.72554660529"
"1500","98","920","0.736328320802005","43","-2.46256312009669","21","4957","13","10","0.7845125","0.0012875","0.00164114657191568","0.8331875","0.9775","0.00262255396409118","0.893842219161912","4770.75216735524"
"1500","98","921","0.559724310776942","28","-2.29286665328931","21","4972","8","8","0.7754125","0.00101249999999997","0.0013057566134154","0.8018125","0.9775","0.00160901045856798","0.902957570988262","4775.29150763984"
"1500","98","922","0.3015664160401","20","-2.25807939523203","17","4980","9","4","0.784775","0.00155000000000005","0.00197508840113415","0.8246","0.9925","0.00180722891566265","0.890746253466656","4625.10404422054"
"1500","98","923","0.744736842105263","25","-2.08911089698896","13","4975","5","2","0.7980125","0.00145625000000005","0.0018248461020348","0.8337125","0.9725","0.00100502512562814","0.919957331778549","4808.588185408"
"1500","98","924","0.657005012531328","19","-1.91979286567536","16","4981","4","3","0.759225","0.00232500000000002","0.00306233330040505","0.811425","0.9675","0.000803051596065047","0.923076923076923","4795.46153846154"
"1500","98","925","0.43593984962406","24","-2.27344565204786","15","4976","5","2","0.815425","0.000918749999999968","0.00112671306373973","0.8425","0.99","0.0010048231511254","1","5000"
"1500","98","926","0.660914786967419","24","-2.1145284575737","13","4976","3","3","0.8296","0.00149999999999995","0.00180810028929598","0.88875","0.975","0.000602893890675241","0.935462395359568","4868.75173027487"
"1500","98","927","0.521265664160401","34","-2.43286207964106","19","4966","8","4","0.8063","0.000793750000000037","0.00098443507379392","0.8287375","0","0.00161095449053564","0.908931439953736","4755.24632140333"
"1500","98","928","0.198922305764411","18","-2.2811618019526","8","4982","9","2","0.9507375","0.00011249999999996","0.000118329191811578","0.9653625","0.9875","0.00180650341228422","0.987386750626486","4971.96667095033"
"1500","98","929","0.52890977443609","32","-2.39401429666108","23","4968","9","10","0.73255","0.001525","0.0020817691625145","0.771025","0.9875","0.00181159420289855","0.870796119000193","4590.30855876116"
"1500","98","930","0.672418546365915","29","-2.24804649830193","20","4971","7","2","0.7460875","0.00218125000000002","0.002923584700186","0.810775","0.9775","0.00140816737075035","0.886490917437209","4792.35284280936"
"1500","98","931","1.1674686716792","29","-1.95074408372979","14","4971","5","1","0.8290375","0.000937500000000036","0.00113082942568947","0.8563375","0.9825","0.00100583383625025","0.927792491042218","4782.08988289972"
"1500","98","932","0.437380952380952","24","-2.27242768973713","20","4976","6","11","0.6963125","0.00325624999999996","0.00467642042904581","0.7629125","0.9875","0.00120578778135048","0.849039388292746","4573.97687463857"
